class,feature,SoilCover,VegCover,Impervious,MinTemp,MedianTemp,MaxTemp,TreeCover,PopDensity
1,3727,64.000000000000000,16.000000000000000,19.000000000000000,26.750000000000000,33.000000000000000,39.000000000000000,0.000000000000000,0.021556353196502
1,3824,25.000000000000000,23.000000000000000,47.000000000000000,16.750000000000000,24.000000000000000,30.250000000000000,12.000000000000000,0.003955955617130
1,3886,22.000000000000000,31.000000000000000,43.000000000000000,18.000000000000000,23.000000000000000,28.500000000000000,16.000000000000000,0.004221795592457
1,3939,26.000000000000000,33.000000000000000,34.000000000000000,22.000000000000000,26.250000000000000,31.500000000000000,9.000000000000000,0.005267980508506
1,4045,37.000000000000000,22.000000000000000,36.000000000000000,16.250000000000000,24.500000000000000,33.250000000000000,1.000000000000000,0.017231257632375
1,4153,40.000000000000000,18.000000000000000,39.000000000000000,21.500000000000000,31.000000000000000,39.500000000000000,0.000000000000000,0.001160632818937
1,4354,61.000000000000000,15.000000000000000,21.000000000000000,24.000000000000000,32.500000000000000,39.250000000000000,0.000000000000000,0.001428441260941
1,4489,28.000000000000000,27.000000000000000,42.000000000000000,17.250000000000000,24.750000000000000,31.000000000000000,5.000000000000000,0.001588241662830
1,4609,32.000000000000000,22.000000000000000,43.000000000000000,23.000000000000000,28.750000000000000,33.750000000000000,0.000000000000000,0.006548946723342
1,4728,25.000000000000000,31.000000000000000,42.000000000000000,21.500000000000000,27.500000000000000,30.750000000000000,5.000000000000000,0.004062713589519
1,4877,43.000000000000000,30.000000000000000,21.000000000000000,23.000000000000000,28.250000000000000,33.000000000000000,0.000000000000000,0.083868697285652
1,4990,44.000000000000000,27.000000000000000,24.000000000000000,23.000000000000000,28.500000000000000,32.750000000000000,1.000000000000000,0.011077684350312
1,5079,41.000000000000000,15.000000000000000,38.000000000000000,22.750000000000000,30.500000000000000,37.000000000000000,0.000000000000000,0.007799905259162
1,5153,49.000000000000000,18.000000000000000,29.000000000000000,21.250000000000000,31.250000000000000,40.750000000000000,0.000000000000000,0.002866162685677
