species,X,Y
Aedes aegypti,-4365092.676730202,-2571769.311634169
Aedes aegypti,-3894688.0206564,-611750.3080933135
Aedes aegypti,-3798995.771955895,-837562.2772509217
Aedes aegypti,-6197035.522320665,-1343383.1014618278
Aedes aegypti,-9468694.582108954,2655305.0738310628
Aedes aegypti,-4574667.164061632,-2558518.25155072
Aedes aegypti,-6008741.0693749925,1391258.1461113605
Aedes aegypti,-10122240.003449475,2359891.4280045414
Aedes aegypti,-8572675.718780493,2468072.6863479344
Aedes aegypti,-7832630.55980332,2798849.5211534114
Aedes aegypti,-3641176.573734,-1071663.4681657688
Aedes aegypti,-4059138.570610472,-442538.25356396416
Aedes aegypti,-3593251.407846614,-1192239.5128670123
Aedes aegypti,-9409308.11310106,2093660.43283938
Aedes aegypti,-7410387.691975213,1340927.3169658154
Aedes aegypti,-10234631.421270326,3281281.111614525
Aedes aegypti,-3881208.9635242964,-2308490.659423342
Aedes aegypti,-10234221.196450228,3165414.0271040183
Aedes aegypti,-3939661.54438385,-1440334.9303895275
Aedes aegypti,-3784655.688465385,-1376529.9700949164
Aedes aegypti,-3508964.889624358,-827696.9286375437
Aedes aegypti,-7910556.507556117,1106126.6681074798
Aedes aegypti,-3811075.6512419637,-809197.7357273437
Aedes aegypti,-8450641.383638559,1229838.5491584032
Aedes aegypti,-3855372.055844976,-1470994.2286452404
Aedes aegypti,-4104696.408105038,-1482028.9425756012
Aedes aegypti,-9373851.791359017,3231536.8504877873
Aedes aegypti,-9214484.339730913,2025659.1496960253
Aedes aegypti,-9074255.673493294,1812264.495468136
Aedes aegypti,-4543686.456267011,-2837181.115981657
Aedes aegypti,-9086526.518789638,2051848.4989342329
Aedes aegypti,-5039940.846441857,-2339962.3643389144
Aedes aegypti,-5123811.678690003,-3162729.166549972
Aedes aegypti,-6000343.958893613,1386349.0143069727
Aedes aegypti,-3887699.3537166636,-538892.2388020761
Aedes aegypti,-4108686.2119263518,-2802444.5755620333
Aedes aegypti,-3954925.2601714726,-447480.30693460425
Aedes aegypti,-4103539.0118977674,-2511507.589360767
Aedes aegypti,-3581471.8256031824,-913996.9020942522
Aedes aegypti,-4940534.7302449215,-2012272.953994749
Aedes aegypti,-3538036.3270220137,-1165182.6214307116
Aedes aegypti,-3820966.18914402,-1482028.9425756012
Aedes aegypti,-3534733.43572293,-832629.6808614095
Aedes aegypti,-4268622.389419239,-1636361.913422477
Aedes aegypti,-8581784.599617,1532280.1778978074
Aedes aegypti,-4560627.64558439,-2518742.9857701785
Aedes aegypti,-8840052.634623913,2229225.574063304
Aedes aegypti,-5251927.908645571,152078.71011135937
Aedes aegypti,-3537107.9972807867,-1124584.9369770754
Aedes aegypti,-10295485.490984593,3400614.738823516
Aedes aegypti,-4763697.27415582,-801797.4595695437
Aedes aegypti,-4065710.2819751264,-541362.3794613219
Aedes aegypti,-9736263.407248093,2559923.882653768
Aedes aegypti,-3636677.585709755,-854825.1240295261
Aedes aegypti,-4804393.568605124,-2091330.7685748627
Aedes aegypti,-9217207.156355452,3182910.393463662
Aedes aegypti,-5203714.512129739,-3334500.636218533
Aedes aegypti,-4734132.761198265,-3548893.0948779793
Aedes aegypti,-3936032.4001238868,-900438.8216341699
Aedes aegypti,-4656120.300852499,-774660.2491926833
Aedes aegypti,-3674096.0615007337,-815364.3723879671
Aedes aegypti,-9621807.30419266,2604078.205190585
Aedes aegypti,-9567590.011455117,2005206.8008429853
Aedes aegypti,-3804294.2065372136,-902904.0225695245
Aedes aegypti,-4536424.57755454,-2500652.4744999898
Aedes aegypti,-6831997.458429228,-1551882.2539282774
Aedes aegypti,-4444185.73155948,-653725.2027515922
Aedes aegypti,-9473226.468546286,2694596.69647127
Aedes aegypti,-4117990.114436934,-2433055.7125788014
Aedes aegypti,-8603594.30744095,2543087.437926953
Aedes aegypti,-4855269.363224521,-2587424.865098691
Aedes aegypti,-9419116.92874113,3141002.185486
Aedes aegypti,-4632847.690856669,-2752086.480898186
Aedes aegypti,-4491177.236136296,-255923.53966548137
Aedes aegypti,-3843156.2169573377,-1818469.733365119
Aedes aegypti,-3535444.741816943,-812897.7462327369
Aedes aegypti,-7638941.997149119,438831.6592184357
Aedes aegypti,-9759011.78506362,2521824.4541188558
Aedes aegypti,-4959720.96042859,-2845561.522856107
Aedes aegypti,-9350401.211611973,2719682.6435957244
Aedes aegypti,-4262876.508090814,-2389552.5127755264
Aedes aegypti,-4204291.653248733,-1459958.114225249
Aedes aegypti,-9762113.73883264,2588461.680874357
Aedes aegypti,-9747970.317356607,2534918.259278581
Aedes aegypti,-3571929.6212596176,-640146.028830774
Aedes aegypti,-3808440.5150817065,-899206.2053539678
Aedes aegypti,-3609126.313040356,-1096281.0624946426
Aedes aegypti,-4614124.938623339,-3580578.5917712264
Aedes aegypti,-5185730.708245538,-4177331.0402196217
Aedes aegypti,-4649043.47852792,-2668027.659247317
Aedes aegypti,-9966657.75231776,2539973.944129385
Aedes aegypti,-10029021.557107918,2426478.971056324
Aedes aegypti,-6277586.599611714,1293027.0772568772
Aedes aegypti,-3825095.718119424,-858524.0518246345
Aedes aegypti,-4804696.151939118,-2293958.987517207
Aedes aegypti,-5029299.253635474,-3022347.354100384
Aedes aegypti,-3922634.130725775,-2326649.6919630445
Aedes aegypti,-7587431.883756964,-1447694.135281121
Aedes aegypti,-9414409.62286524,2715813.954690495
Aedes aegypti,-4850481.753802903,-1974532.789004283
Aedes aegypti,-4238065.160301354,-2519948.780137686
Aedes aegypti,-9857819.217360616,2506884.4506143527
Aedes aegypti,-5065255.2019446585,-3087844.1740273805
Aedes aegypti,-4791544.374190154,-2054855.3022201743
Aedes aegypti,-7510159.950513412,2187275.156444476
Aedes aegypti,-3884501.407972042,-1595969.7463770427
Aedes aegypti,-4687520.824377941,-2734087.296697941
Aedes aegypti,-4932579.913735152,-1013792.5606152988
Aedes aegypti,-7410234.265471246,1342155.2170921818
Aedes aegypti,-10069420.043673862,2432049.15611245
Aedes aegypti,-6731720.089527239,-1229124.3398099279
Aedes aegypti,-3822524.7282179296,-796863.7543886567
Aedes aegypti,-5102115.624215613,-3380557.9692076133
Aedes aegypti,-7845442.20481053,2822810.8262436665
Aedes aegypti,-4841271.481381285,-2624736.2082581567
Aedes aegypti,-3889734.082227873,-2482555.2561164238
Aedes aegypti,-9730805.764460254,2305631.743182784
Aedes aegypti,-9030055.831841454,2209113.522026461
Aedes aegypti,-4371187.919840265,-2069448.1378702703
Aedes aegypti,-9601946.43174107,2754019.2730911984
Aedes aegypti,-9776837.057969913,2508291.471201439
Aedes aegypti,-9300750.418599894,2353271.6708591282
Aedes aegypti,-9568020.512684213,2165765.618508773
Aedes aegypti,-3493773.045299725,-833862.8446044823
Aedes aegypti,-3540288.489362778,-1015024.1349126969
Aedes aegypti,-4901612.622296131,-2487381.833961497
Aedes aegypti,-6011009.33332736,-380755.90828706603
Aedes aegypti,-3568699.389333315,-933715.4307650969
Aedes aegypti,-4760029.793884772,-1962353.7353560869
Aedes aegypti,-4354979.360182826,-811664.4188861253
Aedes aegypti,-9995986.569585023,2515158.946511484
Aedes aegypti,-4319687.48295896,-2521154.5444553783
Aedes aegypti,-4234529.885102911,-514189.46628304047
Aedes aegypti,-4971368.474696738,-3328591.3777079345
Aedes aegypti,-3616919.205945354,-948502.4945434845
Aedes aegypti,-3655045.1040270217,-1188550.3317150737
Aedes aegypti,-5083083.714561741,-3040221.154130585
Aedes aegypti,-4907588.698516986,-2486175.2339289603
Aedes aegypti,-4319652.721431148,-1872157.621686892
Aedes aegypti,-10115100.116832806,2360899.523913457
Aedes aegypti,-9991622.67727295,2562902.232583281
Aedes aegypti,-4520837.200414932,-208948.21487369842
Aedes aegypti,-4603703.21038177,-299186.4879428725
Aedes aegypti,-3954939.631009472,-1663278.4009535732
Aedes aegypti,-7410466.477586926,1332331.5761182904
Aedes aegypti,-9469404.692793686,2676373.84472944
Aedes aegypti,-4118411.722254581,-2807237.510949461
Aedes aegypti,-4169589.620545946,-1421934.2594367643
Aedes aegypti,-4840699.597519963,-1561681.5431547572
Aedes aegypti,-9816186.407427207,2500820.0234789657
Aedes aegypti,-9770079.65419641,2592575.36557278
Aedes aegypti,-5574835.3829360865,-1772069.445875864
Aedes aegypti,-5830445.028573353,-3809615.875405598
Aedes aegypti,-4476385.4163783565,-2911348.9370445306
Aedes aegypti,-4843243.993175413,-2791658.506739223
Aedes aegypti,-5021701.356592095,-3386458.255200228
Aedes aegypti,-9975883.38206298,2398081.5814982285
Aedes aegypti,-6025268.209315779,1375302.5166714808
Aedes aegypti,-5029720.507339314,-3180536.707378271
Aedes aegypti,-3524045.7988946615,-878250.1305019028
Aedes aegypti,-4031492.7577116187,-679646.4968713041
Aedes aegypti,-3885403.412754028,-1658385.1947719732
Aedes aegypti,-3991164.7794084284,-1734194.1936587174
Aedes aegypti,-8567920.95683057,2305221.3766941526
Aedes aegypti,-6019674.792689743,1381439.621990094
Aedes aegypti,-9356312.510145964,2462037.031118623
Aedes aegypti,-4137020.571142961,-1420707.4138506947
Aedes aegypti,-9716220.2618721,3120130.4737504385
Aedes aegypti,-4848018.936263027,-2063368.2169480557
Aedes aegypti,-9470777.310684253,2594080.2672263887
Aedes aegypti,-5145994.409927298,-1415799.8647436998
Aedes aegypti,-4893109.702039842,-809197.7357273437
Aedes aegypti,-8340990.2431693515,2592240.909658787
Aedes aegypti,-4001014.744406093,-2571769.311634169
Aedes aegypti,-4426881.966816106,-2233368.4103240063
Aedes aegypti,-3994815.9287269344,-2094977.0958995502
Aedes aegypti,-4775079.809516276,-678412.2279131771
Aedes aegypti,-9774250.39177706,2508023.481903566
Aedes aegypti,-4792559.090107491,-2844364.4241994233
Aedes aegypti,-3585909.9276093333,-974375.9940618144
Aedes aegypti,-4948586.133020947,-2603075.1977020646
Aedes aegypti,-5129993.5251517175,-841261.6217188982
Aedes aegypti,-4011668.457206168,-2585016.6574024013
Aedes aegypti,-4745805.152654357,-2662017.41426687
Aedes aegypti,-3724296.044691105,-1328647.4522913727
Aedes aegypti,-9826170.407684658,2655238.2255627727
Aedes aegypti,-9729868.183728294,2475817.4068372035
Aedes aegypti,-3692307.9715336864,-933715.4307650969
Aedes aegypti,-4673433.222076512,-2583812.5072529376
Aedes aegypti,-4691475.431381622,-1979403.757640322
Aedes aegypti,-3487051.201850986,-1002707.8594558715
Aedes aegypti,-4772937.327662816,-2720883.2107651057
Aedes aegypti,-4902110.476189006,-2813227.9226698834
Aedes aegypti,-3825119.30870017,-1533505.4434320629
Aedes aegypti,-4503173.511428285,-564827.4376641499
Aedes aegypti,-4460706.763073688,-1970879.3173564041
Aedes aegypti,-4210231.2015781915,-2756885.0128420745
Aedes aegypti,-3662349.9769226164,-1002707.8594558715
Aedes aegypti,-4242212.669039404,-2538032.0812530364
Aedes aegypti,-9892293.00825649,2533578.9150484195
Aedes aegypti,-5183923.944382367,-4195697.712804183
Aedes aegypti,-4010913.4910717993,-2285480.365148135
Aedes aegypti,-3624379.331488083,-1186090.8079115034
Aedes aegypti,-9825229.360250266,2495492.070539623
Aedes aegypti,-4123339.1494058417,-2794055.645564644
Aedes aegypti,-9265863.430024806,2089271.224379599
Aedes aegypti,-3550533.738358805,-1192239.5128670123
Aedes aegypti,-4210535.022360726,-2324228.84600925
Aedes aegypti,-3898443.5524015855,-1825793.28304723
Aedes aegypti,-9223422.013501337,2205474.3817387368
Aedes aegypti,-6133079.660772057,897973.5785514158
Aedes aegypti,-3527413.841109777,-894275.6351546514
Aedes aegypti,-6409343.8639188465,2266095.6703788918
Aedes aegypti,-9643035.96176835,2610129.4939590567
Aedes aegypti,-4883077.211624734,-2993732.2550320295
Aedes aegypti,-4056605.4078097465,-2653601.734929069
Aedes aegypti,-6006899.083551611,-384463.1804383553
Aedes aegypti,-9451329.815781226,2589966.714672266
Aedes aegypti,-4458181.094981005,-680880.7578852329
Aedes aegypti,-3825618.1032420564,-767258.424387744
Aedes aegypti,-9567210.070338406,2008486.4494266738
Aedes aegypti,-5606500.255713664,-1911176.5511083025
Aedes aegypti,-4397141.809202558,-414119.87034051534
Aedes aegypti,-3813601.864443752,-740115.6605318193
Aedes aegypti,-3960684.714271759,-928786.0585586219
Aedes aegypti,-5060541.15027024,-2944800.21533857
Aedes aegypti,-4977119.37579492,-4209463.928419659
Aedes aegypti,-4351419.7215819415,-2826403.856813756
Aedes aegypti,-9346160.839148553,2237477.232731398
Aedes aegypti,-9356716.319990823,2568155.753675329
Aedes aegypti,-4014128.7870446704,-1463636.9739840296
Aedes aegypti,-9790174.522521276,2502662.903657511
Aedes aegypti,-4852061.90276974,-155787.7205565325
Aedes aegypti,-4760936.006244641,-2798849.5211534114
Aedes aegypti,-3824632.375018623,-738881.7978587833
Aedes aegypti,-4585162.35639899,-378284.37126536906
Aedes aegypti,-9719582.126600038,2532440.36476346
Aedes aegypti,-4654639.870585734,-2774874.793724164
Aedes aegypti,-3615785.689678149,-770959.3773594224
Aedes aegypti,-4846537.922527926,-1315137.8003395563
Aedes aegypti,-10147414.899587056,2378939.6103252005
Aedes aegypti,-3613766.8081725715,-997781.019711916
Aedes aegypti,-3697162.8506579674,-838795.401890508
Aedes aegypti,-9652755.177773004,2526781.0870245225
Aedes aegypti,-3481659.6351384725,-989158.6009254352
Aedes aegypti,-5831082.454925039,-3804959.240480176
Aedes aegypti,-4267255.252959618,-351096.3233224714
Aedes aegypti,-4149183.064681388,-714202.7494777215
Aedes aegypti,-4514996.982343055,-630269.6963061775
Aedes aegypti,-3636966.1012740964,-897973.5785514158
Aedes aegypti,-7501323.068085995,848660.0445544651
Aedes aegypti,-9440266.312862204,2577624.0138024357
Aedes aegypti,-8366057.362768717,1235178.3695511955
Aedes aegypti,-3675113.1567588085,-891810.2872108752
Aedes aegypti,-5232628.266492615,597438.5318478098
Aedes aegypti,-5035777.733676883,-2678844.0889988374
Aedes aegypti,-3695590.1632089275,-1173792.3568317236
Aedes aegypti,-4042605.821652376,-2548878.7954300223
Aedes aegypti,-3474040.3659936045,-957127.545039984
Aedes aegypti,-9535839.858267482,2580266.828480074
Aedes aegypti,-3654978.2478352077,-1189780.0727207279
Aedes aegypti,-3834829.4697691887,-788229.4120782046
Aedes aegypti,-3999583.8384564887,-2497033.5657700268
Aedes aegypti,-10089523.765344797,3793314.377723766
Aedes aegypti,-4773612.40375957,-2424599.67563533
Aedes aegypti,-9753375.804928476,2533110.117671118
Aedes aegypti,-4285600.0477609765,-672240.764466012
Aedes aegypti,-4129432.5506550693,-2791658.506739223
Aedes aegypti,-5598986.850088415,-1238958.118662605
Aedes aegypti,-4146616.5845460617,-1886792.3987277162
Aedes aegypti,-9585642.531703087,2580433.9789630133
Aedes aegypti,-9479459.652878456,2614642.353168637
Aedes aegypti,-4430231.719589645,-2572973.769580235
Aedes aegypti,-7249520.722914555,2470486.7427165383
Aedes aegypti,-3667269.50788544,-863455.8148682524
Aedes aegypti,-9421087.010011014,2615110.341630936
Aedes aegypti,-7621107.955152259,-1489384.6352160268
Aedes aegypti,-3833366.308057718,-1995231.8146850981
Aedes aegypti,-9721052.483850807,3118767.232090538
Aedes aegypti,-10070411.45604512,2315724.749737673
Aedes aegypti,-9428028.983168203,2804142.174989668
Aedes aegypti,-5163286.163904,-2004970.1774846972
Aedes aegypti,-7600759.47609833,-1479576.9055001829
Aedes aegypti,-4675696.780648177,-1497965.4797340268
Aedes aegypti,-7436770.477753498,1336015.5591848665
Aedes aegypti,-9153264.801818185,3157979.034150432
Aedes aegypti,-4101642.847332689,-2804841.1105193733
Aedes aegypti,-4372579.430457873,-2247916.262065899
Aedes aegypti,-4356731.9953292515,-2295170.110404857
Aedes aegypti,-4094522.374141088,-857291.0859175758
Aedes aegypti,-9537225.313466536,2580433.9789630133
Aedes aegypti,-3865172.094764744,-1472220.3773257409
Aedes aegypti,-3707429.713720595,-881948.4791813476
Aedes aegypti,-4039416.525521232,-2337542.1282226364
Aedes aegypti,-9427843.30528844,2097407.8567551263
Aedes aegypti,-4007459.506276997,-2353271.6708591282
Aedes aegypti,-4882710.437065608,-1809924.616032253
Aedes aegypti,-5022288.177174423,-3466599.1519154464
Aedes aegypti,-7615239.98835094,-1482028.9425756012
Aedes aegypti,-7837198.935734573,2831194.0894920025
Aedes aegypti,-6800515.587995271,-1308996.4308503782
Aedes aegypti,-7840321.503505271,2824008.536980545
Aedes aegypti,-3599363.01091334,-1029802.0952065
Aedes aegypti,-3765483.014721859,-877017.3270376546
Aedes aegypti,-4216689.916751648,-2221242.2839550897
Aedes aegypti,-3776421.868548982,-1496739.697520963
Aedes aegypti,-4240198.792565273,-2662017.41426687
Aedes aegypti,-9495148.433436956,2603911.018714532
Aedes aegypti,-4865008.591309861,-2797651.102551964
Aedes aegypti,-4723106.262474975,-116224.1768655867
Aedes aegypti,-4882053.234009582,-869620.2912703395
Aedes aegypti,-9720995.801263532,2529761.5010233955
Aedes aegypti,-3961714.186571004,-2394388.0339388633
Aedes aegypti,-4108221.4949508533,-2306068.9876965787
Aedes aegypti,-4915829.804072749,-1668171.293704045
Aedes aegypti,-5132386.381542273,-3124711.0639283233
Aedes aegypti,-7489857.4867030475,1283198.5061238091
Aedes aegypti,-9043460.188967528,1839217.7740794772
Aedes aegypti,-6120551.670063715,-2831194.0894920025
Aedes aegypti,-10010213.572553907,2334920.0399989807
Aedes aegypti,-3849794.59675577,-1787946.6648492347
Aedes aegypti,-4272914.575101568,-944805.8775032487
Aedes aegypti,-9457064.005246013,2585652.1954088937
Aedes aegypti,-3920506.596941034,-890577.5975787031
Aedes aegypti,-4153461.8100636895,-384463.1804383553
Aedes aegypti,-5282050.130193153,-2493414.389161199
Aedes aegypti,-9442694.004042067,1937988.68376983
Aedes aegypti,-9597676.679532163,2646687.6924135075
Aedes aegypti,-3958908.8794996873,-1912395.5226539741
Aedes aegypti,-4449618.981358142,-2880262.467216451
Aedes aegypti,-4622900.548530283,-289298.1689370163
Aedes aegypti,-9613326.372020293,2746154.286762157
Aedes aegypti,-4502210.808432975,-2616313.684455786
Aedes aegypti,-4192236.137720957,-559887.6200580123
Aedes aegypti,-4811291.057232735,-1998883.8781120046
Aedes aegypti,-4173781.8285444994,-2758084.563304923
Aedes aegypti,-9314079.21723554,3149223.297383232
Aedes aegypti,-10125420.79133249,2525977.3009273373
Aedes aegypti,-8351460.970886418,1233559.4887385294
Aedes aegypti,-8563056.18499881,2277000.4126611473
Aedes aegypti,-3769333.424636262,-927553.6882947569
Aedes aegypti,-4221530.772984581,-2156930.169543737
Aedes aegypti,-3982750.9558841716,-2293958.987517207
Aedes aegypti,-4527627.575240647,-2863513.896290713
Aedes aegypti,-10153365.752375163,2446096.0019848584
Aedes aegypti,-4674737.184815161,-2321807.889564216
Aedes aegypti,-4783976.113213433,-149606.02758166913
Aedes aegypti,-6099005.326044431,-1496739.697520963
Aedes aegypti,-4888772.111471694,-2907763.2386649414
