species,X,Y
Aedes albopictus,-3575031.0429948037,-794396.8458231508
Aedes albopictus,-4976559.227872335,-2975837.2619813923
Aedes albopictus,-5004124.3554083565,-1927021.4148522068
Aedes albopictus,-4436982.5678194035,-325142.24268459785
Aedes albopictus,-4939565.143400304,-3231536.8504877873
Aedes albopictus,-3968651.131734818,-2652399.3680127133
Aedes albopictus,-5192290.519500142,-2629548.3894111705
Aedes albopictus,-4265045.129258381,-659897.2500766732
Aedes albopictus,-4739758.083345575,-2606686.0679973983
Aedes albopictus,-4677204.233324882,-3310857.5497013144
Aedes albopictus,-3586550.0907965386,-1224207.1039344594
Aedes albopictus,-3961050.930029068,-2547673.726408409
Aedes albopictus,-4771851.578045639,-2908958.5064203986
Aedes albopictus,-4946037.7895406205,-2827601.465879661
Aedes albopictus,-4007671.4284415017,-1621676.2525694938
Aedes albopictus,-4011668.457206168,-2585016.6574024013
Aedes albopictus,-5272396.2418666985,-2585016.6574024013
Aedes albopictus,-9321320.049917134,2226194.0643505733
Aedes albopictus,-4060110.85435545,-2447548.470579524
Aedes albopictus,-4867643.769236758,-2616313.684455786
Aedes albopictus,-9492412.04608745,2712978.9190486
Aedes albopictus,-4813641.8571350835,-3160354.1767458343
Aedes albopictus,-4502872.873123235,-1944080.810085583
Aedes albopictus,-4624363.468894422,-3176975.8898340142
Aedes albopictus,-4122094.7130585294,-2651196.969388944
Aedes albopictus,-5058963.2359127635,-3412407.2606288614
Aedes albopictus,-4288503.362019879,-2615110.341630937
Aedes albopictus,-4452814.906689018,-2755685.4293548083
Aedes albopictus,-4219331.024141685,-2516331.306945845
Aedes albopictus,-3835202.739814345,-2045124.79783323
Aedes albopictus,-4832883.983456901,-1934333.133045148
Aedes albopictus,-4965915.485582595,-3009234.690980608
Aedes albopictus,-4917166.606219884,-2186061.6666907305
Aedes albopictus,-4053768.651125436,-2523565.9828811884
Aedes albopictus,-4388991.683322405,-462305.9616446392
Aedes albopictus,-4283187.88599617,-2566951.17303237
Aedes albopictus,-4105250.5915767294,-2800047.906199036
Aedes albopictus,-3849167.559287353,-1542081.7963440525
Aedes albopictus,-3508964.889624358,-827696.9286375437
Aedes albopictus,-4880165.318420762,-2018357.9466354973
Aedes albopictus,-4240460.268258745,-2503064.9312980957
Aedes albopictus,-4492764.736749258,-2722083.7453648304
Aedes albopictus,-4572840.874824729,-2252764.6933888146
Aedes albopictus,-4297554.978590936,-2521154.5444553783
Aedes albopictus,-4712406.472032541,-2717281.411608573
Aedes albopictus,-4634464.742965774,-2759284.0807281807
Aedes albopictus,-5154806.515549625,-2024442.3423477826
Aedes albopictus,-3483174.072004998,-1000244.4630078477
Aedes albopictus,-4225991.811184424,-2383507.4717579284
Aedes albopictus,-4526762.807906573,-2879066.3650674643
Aedes albopictus,-5487375.4236409515,-1772069.445875864
Aedes albopictus,-4781156.938167648,-2963902.7867335896
Aedes albopictus,-4208191.320569546,-2683650.558727533
Aedes albopictus,-9470777.310684253,2594080.2672263887
Aedes albopictus,-4718320.007235238,-3071182.847415455
Aedes albopictus,-4879063.478756845,-2839575.688386593
Aedes albopictus,-9446139.741998456,2576218.908171841
Aedes albopictus,-4461289.944388787,-2968677.005614816
Aedes albopictus,-4072041.1488047238,-691988.7471340896
Aedes albopictus,-4880587.0310041765,-2498239.89846436
Aedes albopictus,-4041904.156629494,-2560927.8105700803
Aedes albopictus,-4259264.501742099,-2831194.0894920025
Aedes albopictus,-3494151.379584426,-1022413.33057903
Aedes albopictus,-5029143.017573876,-3371115.375814103
Aedes albopictus,-4766464.7878192095,-3192403.5969040724
Aedes albopictus,-4592066.662202502,-2378670.9284602264
Aedes albopictus,-4490848.9680893365,-278173.5520508695
Aedes albopictus,-4421533.092592301,-2942411.755148452
Aedes albopictus,-4506489.5773784835,-2788062.5475541293
Aedes albopictus,-4595100.980830273,-3258786.3780518533
Aedes albopictus,-4272450.1365723815,-2755685.4293548083
Aedes albopictus,-4932472.255828466,-3295480.919620788
Aedes albopictus,-4759577.675553352,-666069.1045843142
Aedes albopictus,-5001684.2893292345,-3041412.448238529
Aedes albopictus,-3576135.2958087064,-700627.8418892218
Aedes albopictus,-4760029.793884772,-1962353.7353560869
Aedes albopictus,-4253806.533934877,-2698066.8823996573
Aedes albopictus,-4210535.022360726,-2324228.84600925
Aedes albopictus,-4239662.779432473,-2588628.9226153814
Aedes albopictus,-4465497.903153386,-2336331.968476373
Aedes albopictus,-4317702.568390499,-2705273.302642676
Aedes albopictus,-4566094.617846296,-2828799.041024815
Aedes albopictus,-3551262.397938806,-870853.1560854878
Aedes albopictus,-4990326.331537682,-469718.49898950994
Aedes albopictus,-4031211.0220544524,-2483761.944991409
Aedes albopictus,-4641777.234648923,-2280634.840556194
Aedes albopictus,-4344842.923927101,-691988.7471340896
Aedes albopictus,-9527414.504886976,2567486.4924532124
Aedes albopictus,-4453614.030115891,-1902643.1189693275
Aedes albopictus,-4636495.655324092,-3112822.45881413
Aedes albopictus,-9530746.109806813,2694062.8532669786
Aedes albopictus,-4548690.538434153,-3027114.5039658104
Aedes albopictus,-5050313.546753896,-3360489.324917665
Aedes albopictus,-4871494.2470418215,-1864839.037925802
Aedes albopictus,-3481659.6351384725,-989158.6009254352
Aedes albopictus,-4359481.490877927,-1992796.9877289757
Aedes albopictus,-9408190.582670163,2902516.915005462
Aedes albopictus,-4594847.3035008805,-3338045.7056925427
Aedes albopictus,-4702263.988315946,-2647589.583424208
Aedes albopictus,-4193607.047017983,-2258824.6307181
Aedes albopictus,-3893598.935193645,-1642480.1213975437
Aedes albopictus,-4757663.115219011,-3524226.9622072107
Aedes albopictus,-9043298.365565516,1839082.19981694
Aedes albopictus,-8671720.613905054,1931895.9849184763
Aedes albopictus,-4106869.693630388,-915229.3909752272
Aedes albopictus,-4463309.713847374,-2778471.853734469
Aedes albopictus,-3958995.041297785,-2706474.2594666784
Aedes albopictus,-5008224.46358906,-2845561.522856107
Aedes albopictus,-4104251.7078062315,-2492207.9374997118
Aedes albopictus,-4108477.7884804937,-2665623.656860919
Aedes albopictus,-4104474.6862831176,-2462037.031118623
Aedes albopictus,-4157308.449681265,-2665623.656860919
Aedes albopictus,-4788003.034781463,-2711277.762731898
Aedes albopictus,-5867490.066809245,-314018.54499011685
Aedes albopictus,-4094382.3465570863,-2354481.440226247
Aedes albopictus,-4433344.836463678,-2468072.6863479344
Aedes albopictus,-4398035.598247162,-2887438.3531664987
Aedes albopictus,-4717362.459282023,-3653216.628835868
Aedes albopictus,-4909326.790363044,-2820415.303205418
Aedes albopictus,-3527413.841109777,-894275.6351546514
Aedes albopictus,-4424739.664326779,-2853940.2564264536
Aedes albopictus,-9434834.743485376,2884481.8000113494
Aedes albopictus,-4370634.262352589,-2666825.6739984904
Aedes albopictus,-4632866.1582271885,-2536826.7392114787
Aedes albopictus,-9436288.0645282,2512680.038029356
Aedes albopictus,-4960922.865231894,-3321498.934407608
Aedes albopictus,-4778660.0050489465,-2586220.7766893418
Aedes albopictus,-9053176.963338647,1835320.0597773432
Aedes albopictus,-4467279.09500063,-561122.5843075578
Aedes albopictus,-4711898.53700201,-2511507.589360767
Aedes albopictus,-4788924.457121389,-2029309.4278858998
Aedes albopictus,-4245423.190817571,-2588628.9226153814
Aedes albopictus,-4182512.189045679,-2405266.2884382484
Aedes albopictus,-4123198.3170318617,-2088899.7598371971
Aedes albopictus,-4264557.967049609,-825230.4943775153
Aedes albopictus,-9420511.086640334,3085464.4306092695
Aedes albopictus,-4625414.583029752,-3313222.5834343415
Aedes albopictus,-4195911.920496436,-571002.0610841892
Aedes albopictus,-4728084.479763713,-3621604.85537848
Aedes albopictus,-4473784.602160002,-2877870.2283427706
Aedes albopictus,-4831267.516616452,-647552.9644174873
Aedes albopictus,-9416388.924457002,2966621.535683126
Aedes albopictus,-4943661.6873198515,-3136595.895576165
Aedes albopictus,-3925287.394019757,-2505477.268738499
Aedes albopictus,-5037972.259084164,-2901786.3760644123
Aedes albopictus,-9476627.925784733,2760316.9586952445
Aedes albopictus,-8632586.101378415,1604539.5088398885
Aedes albopictus,-4783637.93458955,-2040258.9642977428
Aedes albopictus,-4628055.720169599,-1394939.8234413094
Aedes albopictus,-3577508.3020216464,-836329.1428137281
Aedes albopictus,-4687449.780634956,-3655556.9478784692
Aedes albopictus,-3581471.8256031824,-913996.9020942522
Aedes albopictus,-3895627.306903123,-1701190.0499241168
Aedes albopictus,-4887318.648441032,-954663.300700715
Aedes albopictus,-4219885.353809858,-2484968.60426726
Aedes albopictus,-3893883.258245216,-1811145.4112572041
Aedes albopictus,-9400434.594372746,2720149.54803713
Aedes albopictus,-9433130.796908334,2576185.547393918
Aedes albopictus,-4067225.6735287462,-2659613.093370859
Aedes albopictus,-4948722.957684474,-3269443.5614506723
Aedes albopictus,-4546494.357259642,-2880262.467216451
Aedes albopictus,-4164585.5312791187,-510483.84035867045
Aedes albopictus,-4696649.420702265,-3723347.768852083
Aedes albopictus,-6012977.108971068,-381991.67013610655
Aedes albopictus,-4414953.098824078,-1175022.264104263
Aedes albopictus,-4819114.983678971,-2885046.5297503225
Aedes albopictus,-4823102.941514564,-2155716.036145363
Aedes albopictus,-3900927.405312277,-530246.5489457949
Aedes albopictus,-5004274.596449921,-3185283.9255827162
Aedes albopictus,-4060199.382386304,-2783267.4675109917
Aedes albopictus,-4230830.7916328935,-2747287.4215343557
Aedes albopictus,-4174058.317580365,-948502.4945434845
Aedes albopictus,-4333697.3874632735,-2114420.394006167
Aedes albopictus,-4693228.830034864,-2820415.303205418
Aedes albopictus,-4366846.179796774,-2702871.291891409
Aedes albopictus,-4711160.673270274,-3192403.5969040724
Aedes albopictus,-9413263.435245603,2753819.291673608
Aedes albopictus,-3553874.8498157975,-827696.9286375437
Aedes albopictus,-9489772.827050677,2569895.5958413533
Aedes albopictus,-4478872.004038313,-2832391.5627836036
Aedes albopictus,-4957356.518597927,-3077134.1568309166
Aedes albopictus,-9552544.984929664,2592341.198525948
Aedes albopictus,-9451499.294400144,2561931.7172649717
Aedes albopictus,-4484007.211193428,-3004465.361492385
Aedes albopictus,-4127514.130084714,-2672835.2810528288
Aedes albopictus,-4272095.838157344,-2297592.2743714545
Aedes albopictus,-4318830.120563128,-1773290.8962062574
Aedes albopictus,-4193692.9880035077,-2722083.7453648304
Aedes albopictus,-4795848.2759588575,-3571193.608351793
Aedes albopictus,-4455434.478515173,-2267307.4162358283
Aedes albopictus,-4115354.610600938,-2802444.5755620333
Aedes albopictus,-4977475.7710618,-3254048.8248486444
Aedes albopictus,-4580431.226496899,-3148476.93832822
Aedes albopictus,-4679324.676601983,-2791658.506739223
Aedes albopictus,-3899331.861250958,-2359320.237582169
Aedes albopictus,-8677141.387794456,1929458.7454814552
Aedes albopictus,-3910058.311083397,-2466865.614050098
Aedes albopictus,-4680094.319690779,-2249128.409958657
Aedes albopictus,-9070793.50291781,1830675.2188057203
Aedes albopictus,-4838718.023332285,-2006187.36627528
Aedes albopictus,-4592988.205376423,-3114011.4886919856
Aedes albopictus,-4974008.805938616,-3683626.769174048
Aedes albopictus,-4108530.093878769,-2625939.3006243543
Aedes albopictus,-4791796.752523013,-2505477.268738499
Aedes albopictus,-4091729.665383396,-503072.42789805186
Aedes albopictus,-4688567.327459637,-2035392.74446464
Aedes albopictus,-4272582.162144572,-2193342.215830324
Aedes albopictus,-9527479.267835474,2574780.398909864
Aedes albopictus,-4032290.7119899723,-2252764.6933888146
Aedes albopictus,-4219675.0631594835,-2465658.5123632457
Aedes albopictus,-4884954.59939341,-2792857.092891859
Aedes albopictus,-4455632.398022636,-438831.6592184357
Aedes albopictus,-4613244.225989901,-3097361.6561910263
Aedes albopictus,-4192303.942886584,-1641256.5184239247
Aedes albopictus,-3497722.9590801145,-938644.6281169695
Aedes albopictus,-4651423.427837259,-3283648.144797525
Aedes albopictus,-4539330.79107832,-3450115.3574951687
Aedes albopictus,-3930205.590581336,-2352061.873510647
Aedes albopictus,-4790023.723885464,-2832391.5627836036
Aedes albopictus,-4807175.2557722265,-3321498.934407608
Aedes albopictus,-4349411.931972712,-2413725.550628992
Aedes albopictus,-4042455.0851939586,-2698066.8823996573
Aedes albopictus,-4511192.466989139,-531481.6661952342
Aedes albopictus,-4786010.532837876,-2818019.644849259
Aedes albopictus,-3878225.2513384144,-1625347.9264973185
Aedes albopictus,-4621635.313246687,-3291931.5061049024
Aedes albopictus,-3525664.9720521867,-778361.0394965294
Aedes albopictus,-4121061.252982082,-2645184.5011875783
Aedes albopictus,-9477994.712687263,2756984.9366567302
Aedes albopictus,-3855950.6598760337,-1704857.9038971688
Aedes albopictus,-4793523.878799073,-2744887.694373274
Aedes albopictus,-4451606.718190808,-2917324.401052648
Aedes albopictus,-4874177.771197361,-2645184.5011875783
Aedes albopictus,-9070793.50291781,1830675.2188057203
Aedes albopictus,-4333484.145994867,-2628345.3912159516
Aedes albopictus,-4077321.70557499,-2359320.237582169
Aedes albopictus,-3536530.625873086,-810431.0820461656
Aedes albopictus,-4182402.889658324,-2689657.9235152644
Aedes albopictus,-3544692.7175518963,-959591.7445630815
Aedes albopictus,-4601259.00790507,-1320050.6181724009
Aedes albopictus,-4704447.806294908,-1253707.0407161259
Aedes albopictus,-4804696.151939118,-2293958.987517207
Aedes albopictus,-4164426.3290315582,-2756885.0128420745
Aedes albopictus,-4794695.448003916,-2888634.212858512
Aedes albopictus,-4428928.572987877,-1143040.2405170808
Aedes albopictus,-3533961.1217158264,-930018.4179520927
Aedes albopictus,-3491177.0511766816,-822764.0215066378
Aedes albopictus,-4938701.710321647,-1901423.967223801
Aedes albopictus,-3943917.162211097,-2532005.0685923393
Aedes albopictus,-4578696.524203818,-3535975.1138889305
Aedes albopictus,-3501219.0846399562,-974375.9940618144
Aedes albopictus,-5025923.754703941,-3581751.5179316867
Aedes albopictus,-4939222.51293221,-2838378.4192129825
Aedes albopictus,-4019801.494812452,-2560927.8105700803
Aedes albopictus,-4824122.492259773,-2013490.000188384
Aedes albopictus,-4764857.727320931,-3595823.212587607
Aedes albopictus,-4391712.547914921,-2790459.887121929
Aedes albopictus,-3867096.694706922,-522835.71587474155
Aedes albopictus,-5418962.2742367685,-2028092.6924798856
Aedes albopictus,-4422302.9270870015,-2801246.257673643
Aedes albopictus,-4706771.059493272,-2677642.391429019
Aedes albopictus,-4312089.756647135,-1979403.757640322
Aedes albopictus,-3870058.073367501,-2329070.4273061343
