species,X,Y
Aedes aegypti,-51.37,2.63
Aedes aegypti,-47.49,-0.81
Aedes aegypti,-46.5,-1.1
Aedes aegypti,-46.92,-1.06
Aedes aegypti,-59.35,0.95
Aedes aegypti,-51.45,0.88
Aedes aegypti,-47.64,-0.82
Aedes aegypti,-57.24,0.27
Aedes aegypti,-60.2,4.72
Aedes aegypti,-52.41,1.23
Aedes aegypti,-60.64,3.02
Aedes aegypti,-50.0,-0.79
Aedes aegypti,-47.87,-0.75
Aedes aegypti,-48.32,-1.4
Aedes aegypti,-51.7,0.61
Aedes aegypti,-50.01,-1.57
Aedes aegypti,-48.67,-0.81
Aedes aegypti,-61.67,2.18
Aedes aegypti,-63.38,-0.14
Aedes aegypti,-52.34,1.64
Aedes aegypti,-68.79,-1.39
Aedes aegypti,-48.25,-1.19
Aedes aegypti,-58.44,-1.08
Aedes aegypti,-60.19,0.85
Aedes aegypti,-50.25,1.68
Aedes aegypti,-60.97,4.17
Aedes aegypti,-51.34,0.18
Aedes aegypti,-47.31,-1.39
Aedes aegypti,-54.36,-1.02
Aedes aegypti,-48.03,-0.82
Aedes aegypti,-47.15,-1.49
Aedes aegypti,-47.32,-0.9
Aedes aegypti,-50.57,-1.16
Aedes aegypti,-51.67,-1.12
Aedes aegypti,-45.12,-1.69
Aedes aegypti,-49.71,-1.43
Aedes aegypti,-44.54,-2.37
Aedes aegypti,-48.08,-1.65
Aedes aegypti,-47.34,-0.71
Aedes aegypti,-50.66,0.59
Aedes aegypti,-60.95,-0.22
Aedes aegypti,-45.06,-1.53
Aedes aegypti,-47.86,-0.99
Aedes aegypti,-47.74,-1.21
Aedes aegypti,-46.0,-1.39
Aedes aegypti,-60.02,-1.22
Aedes aegypti,-57.74,-1.11
Aedes aegypti,-52.94,0.78
Aedes aegypti,-47.01,-0.86
Aedes aegypti,-45.94,-1.66
Aedes aegypti,-55.67,0.07
Aedes aegypti,-47.39,-1.17
Aedes aegypti,-48.14,-0.92
Aedes aegypti,-60.03,3.84
Aedes aegypti,-45.9,-1.37
Aedes aegypti,-59.98,-2.57
Aedes aegypti,-48.84,-1.74
Aedes aegypti,-47.57,-1.17
Aedes aegypti,-48.64,-1.45
Aedes aegypti,-50.69,0.49
Aedes aegypti,-47.41,-1.84
Aedes aegypti,-46.19,-1.77
Aedes aegypti,-46.1,-1.89
Aedes aegypti,-48.39,-1.34
Aedes aegypti,-45.46,-1.71
Aedes aegypti,-47.27,-1.13
Aedes aegypti,-65.81,-0.25
Aedes aegypti,-47.94,-1.27
Aedes aegypti,-47.62,-1.55
Aedes aegypti,-59.79,0.77
Aedes aegypti,-46.92,-2.39
Aedes aegypti,-50.21,-2.48
Aedes aegypti,-49.08,-1.11
Aedes aegypti,-49.46,-1.89
Aedes aegypti,-59.6,-2.51
Aedes aegypti,-47.96,-0.87
Aedes aegypti,-51.98,-0.04
Aedes aegypti,-47.95,-1.46
Aedes aegypti,-43.19,-2.65
Aedes aegypti,-47.78,-1.93
Aedes aegypti,-45.71,-1.37
Aedes aegypti,-45.78,-1.73
Aedes aegypti,-48.28,-1.36
Aedes aegypti,-45.82,-2.04
Aedes aegypti,-56.42,-1.91
Aedes aegypti,-44.83,-2.07
Aedes aegypti,-67.97,0.36
Aedes aegypti,-46.79,-1.18
Aedes aegypti,-45.13,-2.5
Aedes aegypti,-48.62,-0.54
Aedes aegypti,-47.51,-1.99
Aedes aegypti,-45.41,-2.12
Aedes aegypti,-45.96,-2.42
Aedes aegypti,-47.07,-2.22
Aedes aegypti,-46.9,-1.73
Aedes aegypti,-45.0,-1.89
Aedes aegypti,-45.37,-2.59
Aedes aegypti,-48.12,-1.37
Aedes aegypti,-46.46,-1.56
Aedes aegypti,-44.63,-1.91
Aedes aegypti,-48.46,-1.27
Aedes aegypti,-47.74,-2.26
Aedes aegypti,-44.6,-1.98
Aedes aegypti,-45.82,-2.53
Aedes aegypti,-49.92,-2.39
Aedes aegypti,-42.41,-2.92
Aedes aegypti,-47.13,-0.94
Aedes aegypti,-47.22,-2.07
Aedes aegypti,-47.54,-1.37
Aedes aegypti,-45.77,-2.31
Aedes aegypti,-44.12,-2.51
Aedes aegypti,-47.1,-1.19
Aedes aegypti,-44.63,-2.15
Aedes aegypti,-50.92,-2.62
Aedes aegypti,-46.01,-2.0
Aedes aegypti,-41.48,-3.11
Aedes aegypti,-49.12,-2.08
Aedes aegypti,-44.83,-2.25
Aedes aegypti,-46.42,-2.01
Aedes aegypti,-61.02,-1.8
Aedes aegypti,-40.3,-2.89
Aedes aegypti,-44.8,-2.44
Aedes aegypti,-49.51,-2.28
Aedes aegypti,-49.29,-1.31
Aedes aegypti,-56.19,-2.65
Aedes aegypti,-53.62,-1.92
Aedes aegypti,-47.65,-3.12
Aedes aegypti,-42.18,-2.92
Aedes aegypti,-45.54,-2.47
