species,X,Y
Aedes aegypti,-97.45,20.53
Aedes aegypti,-97.43,20.57
Aedes aegypti,-89.65,20.87
Aedes aegypti,-89.6,20.93
Aedes aegypti,-97.39,20.95
Aedes aegypti,-97.46,20.95
Aedes aegypti,-89.59,20.96
Aedes aegypti,-97.33,20.97
Aedes aegypti,-97.4,20.97
Aedes aegypti,-89.56,21.03
Aedes aegypti,-98.22,21.34
Aedes aegypti,-98.18,22.05
Aedes aegypti,-100.01,25.29
Aedes aegypti,-100.28,25.61
Aedes aegypti,-100.31,25.73
Aedes aegypti,-100.17,25.95
Aedes aegypti,-100.18,26.5
Aedes aegypti,-100.63,17.22
Aedes aegypti,-98.58,17.54
Aedes aegypti,-99.5,17.56
Aedes aegypti,-101.55,17.64
Aedes aegypti,-103.48,19.69
Aedes aegypti,-103.47,19.72
Aedes aegypti,-103.46,19.72
Aedes aegypti,-103.45,19.73
Aedes aegypti,-88.93,20.12
Aedes aegypti,-89.28,20.2
Aedes aegypti,-89.43,20.31
Aedes aegypti,-89.55,20.4
Aedes aegypti,-90.0,20.59
Aedes aegypti,-87.94,20.66
Aedes aegypti,-88.22,20.69
Aedes aegypti,-88.39,20.77
Aedes aegypti,-89.56,20.94
Aedes aegypti,-89.7,21.0
Aedes aegypti,-89.88,21.02
Aedes aegypti,-89.29,21.09
Aedes aegypti,-88.15,21.15
Aedes aegypti,-89.68,21.28
Aedes aegypti,-97.18,18.81
Aedes aegypti,-97.27,18.81
Aedes aegypti,-97.14,18.84
Aedes aegypti,-96.96,19.45
Aedes aegypti,-89.22,20.46
Aedes aegypti,-89.08,20.47
Aedes aegypti,-89.17,20.73
Aedes aegypti,-89.21,20.77
Aedes aegypti,-89.19,20.83
Aedes aegypti,-89.21,20.87
Aedes aegypti,-88.99,20.87
Aedes aegypti,-89.75,20.88
Aedes aegypti,-89.57,20.97
Aedes aegypti,-89.62,20.97
Aedes aegypti,-89.04,21.05
Aedes aegypti,-89.07,21.05
Aedes aegypti,-86.89,21.15
Aedes aegypti,-89.26,21.34
Aedes aegypti,-89.64,21.04
Aedes aegypti,-92.25,14.9
Aedes aegypti,-97.06,15.86
Aedes aegypti,-95.02,16.43
Aedes aegypti,-99.91,16.85
Aedes aegypti,-100.09,17.0
Aedes aegypti,-96.72,17.07
Aedes aegypti,-93.11,17.51
Aedes aegypti,-101.46,17.6
Aedes aegypti,-102.2,17.95
Aedes aegypti,-94.37,17.97
Aedes aegypti,-92.93,17.98
Aedes aegypti,-96.12,18.09
Aedes aegypti,-88.33,18.52
Aedes aegypti,-88.26,18.56
Aedes aegypti,-91.82,18.65
Aedes aegypti,-103.71,19.25
Aedes aegypti,-100.56,19.69
Aedes aegypti,-90.52,19.85
Aedes aegypti,-97.21,19.97
Aedes aegypti,-105.24,20.6
Aedes aegypti,-89.64,20.95
Aedes aegypti,-86.82,21.13
Aedes aegypti,-106.42,23.21
Aedes aegypti,-99.14,23.74
Aedes aegypti,-107.4,24.8
Aedes aegypti,-111.66,25.04
Aedes aegypti,-103.37,25.55
Aedes aegypti,-100.31,25.68
Aedes aegypti,-111.36,26.02
Aedes aegypti,-99.0,26.38
Aedes aegypti,-99.51,27.48
Aedes aegypti,-110.9,27.92
Aedes aegypti,-100.52,28.71
Aedes aegypti,-110.95,29.09
Aedes aegypti,-112.85,31.86
Aedes aegypti,-117.02,32.53
Aedes aegypti,-116.63,32.57
Aedes aegypti,-86.89,12.43
Aedes aegypti,-86.27,12.15
Aedes aegypti,-83.75,12.0
Aedes aegypti,-79.53,8.96
Aedes aegypti,-79.38,9.08
Aedes aegypti,-79.49,9.03
Aedes aegypti,-79.5,9.02
Aedes aegypti,-79.5,9.03
Aedes aegypti,-57.33,-25.38
Aedes aegypti,-57.58,-25.33
Aedes aegypti,-57.58,-25.32
Aedes aegypti,-57.58,-25.31
Aedes aegypti,-57.61,-25.26
Aedes aegypti,-57.61,-25.38
Aedes aegypti,-57.62,-25.37
Aedes aegypti,-57.6,-25.37
Aedes aegypti,-57.63,-25.3
Aedes aegypti,-57.05,-23.34
Aedes aegypti,-55.54,-23.26
Aedes aegypti,-56.54,-22.97
Aedes aegypti,-56.54,-22.96
Aedes aegypti,-55.75,-22.53
Aedes aegypti,-55.85,-27.35
Aedes aegypti,-77.04,-12.09
Aedes aegypti,-77.1,-12.08
Aedes aegypti,-77.02,-12.04
Aedes aegypti,-77.03,-12.04
Aedes aegypti,-77.03,-12.03
Aedes aegypti,-77.03,-12.02
Aedes aegypti,-77.03,-12.01
Aedes aegypti,-76.88,-12.0
Aedes aegypti,-76.86,-12.0
Aedes aegypti,-73.19,-3.75
Aedes aegypti,-77.04,-12.04
Aedes aegypti,-80.63,-5.19
Aedes aegypti,-70.93,-3.91
Aedes aegypti,-73.25,-3.76
Aedes aegypti,-73.27,-3.75
Aedes aegypti,-73.26,-3.75
Aedes aegypti,-73.24,-3.74
Aedes aegypti,-73.26,-3.74
Aedes aegypti,-73.26,-3.73
Aedes aegypti,-73.25,-3.73
Aedes aegypti,-73.24,-3.72
Aedes aegypti,-77.08,-12.03
Aedes aegypti,-77.06,-11.96
Aedes aegypti,-73.26,-3.76
Aedes aegypti,-73.25,-3.74
Aedes aegypti,-70.75,-13.34
Aedes aegypti,-72.69,-12.86
Aedes aegypti,-76.7,-11.74
Aedes aegypti,-80.26,-3.48
